,path0,path1,path2,path3,path4,path5,path6,path7,path8,path9,path10,path11,path12,path13,path14,path15,path16,path17,path18,path19,path20,path21,path22,path23,path24,path25,path26,path27,path28,path29,path30,path31,path32,path33,path34,path35,path36,path37,path38,path39,path40,path41,path42,path43,path44,path45,path46,path47,path48,path49,path50,path51,path52,path53,path54,path55,path56,path57,path58,path59,path60,path61,path62,path63,path64,path65,path66,path67,path68,path69,path70,path71,path72,path73,path74,path75,path76,path77,path78,path79,path80,path81,path82,path83,path84,path85,path86,path87,path88,path89,path90,path91,path92,path93,path94,path95,path96,path97,path98,path99
0,100.06311191436805,100.18611247279732,100.07526243472441,99.93189670856084,99.9830957105651,99.93975835136163,99.84012893260208,100.03150266225937,100.0594366203591,100.09154554747377,100.11303222032394,99.90452475200924,99.99153406794457,100.24845796686243,100.06107555349958,99.74590299416236,100.0385575859243,99.90157247596585,100.02021566659796,99.901338052703,100.00373249795666,100.000196361054,99.97761539291214,100.01459065547036,99.67529684489685,100.08666631998454,100.09651097722762,99.73935670776636,100.09245510663999,100.04898500831268,99.88774000840641,99.7570956531097,99.89998976505429,99.86161434221118,100.15888156484718,100.24527786502286,99.94244485386452,100.06116479167672,99.96795295432376,100.01493628518314,100.00912304909436,100.0302295753702,99.97889083964508,100.04963668203293,99.94679985704504,99.87056608194021,100.06501587254809,100.16511565646853,99.926370485042,100.04362399751881,99.88730930927244,99.87200589219809,100.05505221868292,100.19306627133341,99.92668730841976,100.0300530349186,100.38532205071944,99.87287638624076,99.77289938979227,99.96048959531679,99.94925705718107,99.77887007775652,100.02659595308212,100.02377941693464,100.09671139688015,99.89907528768585,100.06344335730705,99.95646741365394,100.20830900877772,100.07004804597824,99.88078276890215,100.05697635122006,99.88421987516286,99.81374478536274,100.01652615704708,100.13985215631754,99.9342969706147,99.70180719657247,100.26021346010384,99.66893072030071,99.93121314793932,99.99151936239315,100.00345088796377,99.95529081900578,99.86306929180735,100.02373429184784,100.0372128846612,99.8878814006172,99.8523718948767,99.98998847624216,99.62364806069435,100.13761150178264,100.07451926351942,99.64213821092329,100.00871629307831,100.03718078323458,99.95861196274949,100.07649712475796,100.41605501846148,100.0163745441992
1,100.08169478595151,99.9224962130578,100.20657759346355,100.00117153727136,99.68435035779598,100.02713684776415,99.89878649297295,100.11660524746335,100.01509235915384,99.7799871766527,99.77224296096244,99.80617795973446,99.94814436143929,100.46535388718742,100.08701317532558,99.87253395333342,100.06551622560691,99.93484733222401,100.009534528236,99.88149244151808,99.72175874641191,100.07780722379157,99.82820077331408,100.0226140675192,99.72692310810469,100.08972595261132,100.14789124040749,99.93911070751186,99.92076104700523,99.74275542995743,99.57575140903096,99.55309932222859,99.84369063850004,99.87709943822563,100.28521579430657,100.2512220521677,99.90430656248495,100.0566437817096,100.05653099763657,100.04363768239429,99.93032642733415,100.09811161756427,99.93581202967205,100.08410322525648,99.92975402931309,99.8264652702751,99.8131951282222,100.24831588857235,99.83597870711412,100.14491280135036,99.77277821927193,100.17772013465166,99.8059503774204,100.07935739623986,99.93835915658691,99.94357658699128,100.68974393647682,99.95269370636042,100.08734295044016,99.84377028433876,100.17673704180555,99.63210793339005,100.05584096412441,100.18300609921252,100.1769049644546,99.69889825281729,100.24794556946699,99.80763097080778,100.3478585079372,100.15051157551169,99.98311382675915,100.04401249981905,99.62326068533967,99.86648378373184,100.19953131713557,100.02690210732244,99.8874554341511,99.6938134189486,100.45647957585628,99.65913560096563,100.2663755923307,99.87033265961223,100.1702007522512,100.09202230368729,100.20170788980732,99.9436656580904,100.07588586431051,99.98771909322535,99.70168461181942,100.11765147216465,99.67532056307985,100.13810935979714,99.86857852249908,99.58705645457796,99.78727880627932,99.85180574749648,99.93330363122999,100.02897509239872,100.27134654827972,99.84137018893473
2,99.91657850469359,99.8514217807736,99.87139772837016,99.961516816638,99.55205555019535,100.00364153506085,99.5773024044972,100.22159346923121,100.05516935734647,99.52439447267612,99.95301505103821,99.64625079525386,99.89380852600362,100.63476420746592,99.7996032586847,99.75062092364408,99.9976870685735,99.70698441207986,100.12751728998623,99.79681851722378,99.65839683837886,100.21831066827428,99.86702985740963,99.87956881879532,99.58938268940773,99.78677612936384,99.90926004474407,99.97632211681919,99.96742644200417,100.01294898742096,99.68037922859831,99.5040394103376,100.05332899659288,99.87874891187543,100.36920659761064,100.50196088728391,99.76377846991586,100.06524810495556,100.00956110876366,100.01862206676657,100.2433364824618,100.08032879473619,99.98330027532356,100.09530826663278,99.9718556704522,99.82615036733593,99.87172500447274,100.07220554733317,99.80581388237852,100.19522765735351,99.56556444704279,100.0113188661544,99.80185436161385,100.05220607619958,99.85129033935058,99.9764336749551,100.6982969537418,99.89228230230415,99.89321477343185,99.8703380591615,100.26667518903099,99.5656675971098,100.10735695416716,100.4415010273744,100.00514848606261,100.07421666568564,100.06047904170244,99.95292528477214,100.02543996413729,100.21002450635629,100.0479425038808,99.99647824739394,99.77844661560972,99.94809880118916,100.25288891532244,100.11146307184916,100.1066971431037,99.64392360881348,100.344697518059,99.70138995904324,100.42730979402874,99.76614443437416,100.14059483697822,100.14644812383949,99.90992683406331,99.83357798523576,100.06195795687671,99.80900647135937,99.67576739070006,100.208541150693,99.46478068685309,100.19560381899551,99.8832819854535,99.48993493932535,99.81881244729523,99.91523308418721,99.85036040740609,100.06634469199724,100.33919458182957,99.9830181799946
3,99.95658387945593,99.88873602465118,99.63259417569016,100.08959496951513,99.22254396975248,99.98699598136601,99.39413357252808,100.20803833321415,100.30881455958522,99.528293979027,100.07629567113277,99.65073133250807,99.7664066726025,100.67920752341068,99.68301346853016,99.60271046670931,99.72654033832319,99.45787665149892,100.24057720444893,99.7675052711666,99.491674509775,100.25760743775773,99.68437446755968,100.36145276340046,99.38071318541401,99.86806370650595,99.90140466018214,99.95792646662613,100.00847692167926,100.08624975193486,99.49702041762129,99.60674191764856,99.95847257325708,99.58523307613756,100.39761633790329,100.70468664274193,99.8437925959796,100.18101814307605,100.09711738567991,100.08060808186904,100.11911673421476,100.0627080073567,100.03889739068235,99.7843068539228,100.15723448727312,99.74497015850521,100.02971232504223,100.22690405421262,100.06849805586164,100.2761984624352,99.6241989735102,100.47945478964243,99.7414529072908,99.8014331100284,99.75824221930321,99.99847507226185,100.95326868738012,99.89012240641769,99.88188558251028,99.98724898899587,100.15405540278496,99.108824537455,100.13545639095993,100.56330088935627,100.0669838813678,100.19308793582813,100.05119485215059,99.86679334445449,99.98608130237629,100.10852776990116,99.96865349093632,99.99785989340641,99.97460581638666,100.18931713055336,100.06075946798549,99.88111006371622,100.019463266372,99.90218225069937,100.32236618438893,99.75280988766303,100.40455194675192,99.59750173403029,100.40149098630995,99.95292872840209,99.56437282466564,99.7232648201836,100.00697232020777,99.80155048496724,99.799810148581,99.93378741803076,99.73307708275696,100.10073230363005,100.20486870423363,99.35872326619473,99.73899359565986,99.82476861682021,99.84184958128668,100.00869477465635,100.25385711879886,99.97374852560644
4,99.91971592423536,99.67305161805746,99.65675872563543,100.053828269286,99.25275888550043,99.98889171143341,99.48220787185106,100.19033047948756,99.91600303840204,99.54524881121613,99.742558497913,99.61649293461555,99.71631679217306,100.71357583648249,99.67914323426682,99.20314597394187,99.37318113818633,99.34717222361124,100.24989065425785,99.61584945619732,99.48893291274902,100.17896023492868,99.55223777753649,100.10122617123764,99.72274234344273,100.21709086866959,99.86704485658464,100.10357105838321,100.09006528970386,100.16327176350876,99.4664476619023,99.50149091851452,100.12266935721138,99.72227336344088,100.29195542570106,100.95482996821724,99.96070627365738,100.19316827926828,100.29662564735888,100.31909637773323,100.273387464837,100.09958175652244,99.98037651831612,99.84637236243795,100.20389627936858,99.60323636623457,100.13673063103316,100.16075233274375,100.16155189993708,100.3247949356902,99.67085129968818,100.28666857245264,99.77704505540031,99.92881986901293,99.63707999673169,99.90572294250471,100.99703326915473,99.93656220519829,99.90016302341215,100.09544005090866,99.82325649701096,98.85651412309728,100.10488408273558,100.55528961014996,99.82283976214508,100.36078754413687,100.27450545805027,99.56240434719116,100.0977861743472,100.12096350966776,99.81037405438663,99.9928902462916,100.12984171910202,100.23061854695135,99.95148874327688,99.74641561301635,100.41142717733138,99.81737983079418,100.4713566447645,99.78333148839413,100.45866245865012,99.85884681445313,100.43965599180326,99.96442825983685,99.60620151101351,99.73985148298443,100.03488929012545,99.79719967958479,99.91974918410726,99.85171964101771,99.50579464442451,100.21538803661592,100.235473228983,99.38570689624466,99.89547511470872,99.74686235875244,99.767996340049,99.8762880439518,100.32249730104515,100.06311689748188
5,100.020272090648,100.01127694539755,99.7953636699058,100.13365670888945,99.3838437767416,99.95770857762624,99.52608139315977,100.2754434597927,100.18507420579643,99.55007590397919,99.70974980575541,99.66695652446009,99.6176244020582,100.60036990996186,99.66783126987578,99.06663282828843,99.2643202719902,99.53484973388174,100.40085413690196,99.4791529483078,99.2563955182092,100.26111495550109,99.86430193672705,100.40276850887741,99.96447655267436,100.27865170839424,99.86742268674213,100.19928329248569,100.09629872260605,100.09936819415763,99.36360280701393,99.52217390499355,100.02646658130784,99.82483734730916,100.26110726674601,101.03974802975608,100.12618628505463,100.11590909762975,100.51664959398798,100.02178887656305,99.8200178447802,100.0682434587294,99.88151945966568,100.11360425154189,100.32005279736488,99.29408457586666,100.1222346258725,100.0944943711768,100.21022017437092,100.38201139407852,100.0558991289215,100.34371531760445,99.61450438001344,99.66829111309076,99.5502013461048,100.00033637920977,101.22888804248043,100.18779137539812,100.00423436239807,100.14561689287784,99.70100533918342,98.63749389654606,100.11727273305223,100.49627333519,99.85471883327992,100.3384024273834,100.23823588752208,99.49346785762985,100.0388193729331,100.1869781784939,99.80168314837915,100.1029909833352,100.11574675674187,100.01306972176096,100.06677211752415,99.79473872621328,100.5035987702084,99.98022927580837,100.31524676249431,99.92944405169328,100.55959170271916,99.8041627088063,100.44688005702562,99.99078277984148,99.58033555788906,99.66492596418648,100.18969208580455,99.75527084151095,100.07831820877308,99.54127911738465,99.60028805827923,100.295583576433,100.32465250544891,99.49597750001527,100.06078119388413,99.88126763439266,99.61220073292307,99.95996702048281,100.18233020432426,99.99129867129149
6,100.08800044927808,100.12891043840919,99.84687005846381,100.22133206293907,99.53449433645352,99.91988549972484,99.4922141103897,100.27571639053332,100.46385586146631,99.5196696843034,99.99421895297804,99.6234217419822,99.59901521346556,100.74813005055056,99.824852034499,99.14620848213434,99.5701353301613,99.49599470876795,100.40179278655351,99.42140595181226,99.41660570691522,100.24627183139592,100.09689814880795,100.16518798697649,99.87536560617323,100.39676022824136,99.87281933708469,100.25065835956427,99.93082908518774,100.33450211928292,99.3390446338739,99.52499558046782,100.12528722413485,100.07848282276564,100.1786707189142,101.26275586411131,100.11179802008031,100.12294237067026,100.5288611263603,99.96806853324215,100.0311135040839,100.18867568065023,100.029187320328,99.87970187636492,100.40461516466988,99.24093312786495,100.15823856102853,99.99620489495226,100.24107510323653,100.38701220134796,99.9116193093896,100.20776417653192,99.71143077083795,99.46976375416115,99.42608906783377,100.15695848759304,101.0163651154183,100.164252420399,99.88966184555962,100.29811087069521,99.78650499700069,98.51987036936434,100.19007392777512,100.64492673275312,100.10518175725001,100.18152084471657,100.04969329091708,99.44162160990714,100.24137486242122,100.25662403364043,99.98354755572929,100.11018341353535,99.97989517463087,99.85501573747808,100.0226216751204,99.8316505174164,100.40417943581477,100.03004802458462,100.34207508982568,99.92406181628051,100.43062775562073,99.50849013284413,100.43441019554942,99.96800551992905,99.66616202031,99.60977847401743,100.27696196205251,99.74803523784306,100.22854561955832,99.6404111079218,99.54682806758586,100.36509614328085,100.19263694393631,99.54621585961658,99.99814705770031,100.00225978041945,99.31492501819905,99.9370117754809,99.93587369725857,100.07864508084353
7,100.06447801621536,99.85792648728348,100.00091051896489,100.32926101597036,99.3801084045727,99.7911276615699,99.37512725380348,100.2348160443183,100.286189131896,99.37749505463805,100.0454923501066,99.77270748117954,99.55804628735844,100.70801642939443,99.96655278903455,98.90464740925371,99.51661178078136,99.4585451321859,100.70910435157049,99.36435701662052,99.34492609927744,100.18522854901494,99.87872923911137,100.16583526075348,100.0785872546232,100.2570123282643,99.99965114820075,100.157617506709,100.04639218909644,100.38171211620235,99.37721500398372,99.57575008793907,100.01210035694338,99.90949127938528,100.1413970151546,101.45779937137213,100.23181155053192,100.13818342186026,100.30423084001335,99.84746930942238,100.15717165243342,100.19369454161716,99.92427161935564,99.88307095866972,100.71009592275257,99.32454581000569,100.02794195060316,100.11425434517365,100.29831907214405,100.45849187299,100.29615770862749,100.40608230133158,99.77222915187487,99.47299570204954,99.6810464856122,100.17070348842518,101.1976216393263,100.2943645421995,100.00553201506546,100.16191977203444,100.0297099719494,98.70441278352443,100.21180102274744,100.68894922732237,100.10935140814185,100.46251177741013,99.9363649062847,99.30212197080016,100.30067669918849,100.14131709249628,99.99855297658866,100.169158610597,99.73908772654109,100.07043412943001,100.11907806619492,99.8291905936123,100.34835657679669,100.14765372035386,100.39089733132816,100.05064692638969,100.47649612705948,99.62798541201491,100.42398711277987,99.93187332125108,99.76472139801884,99.60956392076866,100.27819270127394,99.69071305654987,100.30518188791108,99.70610435397528,99.45693337828432,100.49885281306335,100.00879879486419,99.39060284247635,100.02630827663342,99.96729259235069,99.27278450821257,99.89434254977823,99.93188426587805,100.16278773413877
8,100.36082019929316,99.87651342313512,99.93068895539729,100.12577409990028,99.35154897684843,99.6758826745832,99.23623197915647,100.23796933989344,100.09407560631986,99.26353984678056,99.9962161687297,99.66169410860898,99.69675417829487,100.79696570553732,100.2166359037101,99.05417182117777,99.70160914610612,99.34307573606935,100.50623495944322,99.39473500156015,99.10096533544895,100.13111376761036,99.98868903314708,99.84524244156452,100.02860800986441,100.05185376766407,100.05637964856186,100.2178811837065,99.65427861687323,100.53974490660566,99.21358470148287,99.235620073058,100.42307818253262,99.93170353429196,99.915751656159,101.460844010159,100.16921799155688,100.12536611182432,100.50900703746242,99.7163609060507,100.3055933697813,100.0766448040157,100.00149867661264,99.95125378092644,100.92958584551552,99.56159189631231,100.03757993132136,99.92215225467925,100.59034853565686,100.50428596078531,100.25576337014178,100.54541485032787,99.74630183068736,99.61112376585415,99.72661666699837,100.30824869088156,101.19240056632346,100.3574944162574,99.98732436724312,100.04153819741785,99.96473546135091,98.70038104642431,100.19547180312904,100.43514730114369,100.14384642929151,100.33432400689621,99.81954096656195,99.45430225069971,100.54407675810008,99.94321005128755,100.0332262245404,100.2331752485508,99.83298731578304,100.14183200354928,100.39047714485602,99.69298428732826,100.59484195552028,99.78080708570812,100.47946246077923,100.18716239353935,100.3423937385192,99.82901932073595,100.53993669541788,100.03123447850392,99.80485708707891,99.4732461237499,100.26127245200287,99.8371926298366,100.18533210694677,99.61254755253687,99.66668967631772,100.69537090298388,100.07326588726193,99.38305845224257,100.07846300613971,100.1126375859766,99.1854451838876,100.01802858098968,100.02739474614565,100.25866367562159
9,100.62309810271736,99.76981929402085,100.25983512300274,100.2185533440905,99.48357197803006,99.75483621721511,99.24371432653486,100.24350130119991,99.93021560234872,99.05930728947737,99.8665629098577,99.69659789457954,99.65204984806559,100.72778772310673,100.44033199380628,98.93161497517605,99.83271117535132,99.38369150520144,100.48694237560065,99.53068581172329,99.24987782683306,100.21892058884005,100.07743002433786,99.68785808757076,99.85647082055814,100.00081851128868,99.93899082370446,100.06831150265413,99.40517613785242,100.44642391673632,99.15885844359566,99.20936524777201,100.24639555816862,99.9897139055432,99.93812918161456,101.55069235722375,100.09454088260824,100.01605448187631,100.59104878676278,99.70043037490568,100.23442987376568,100.20406448016944,100.07313463543704,99.8308410687033,100.9809197089953,99.64206591821986,100.14451868508048,100.0305760693724,100.62935643910795,100.50589230433144,100.07035739824606,101.03729601492886,99.83224889817278,99.62908745770552,99.79389562298556,100.19377082382336,101.16964787066568,100.39819041575129,100.01461215080542,99.85334643607142,99.81391392314319,98.68207887498416,100.19045101575932,100.45593807167951,100.31358591021885,100.25759590262905,99.68136892030172,99.29569184323276,100.70128280302963,100.04967261721106,100.22128163020595,100.19821393117296,99.90180727614755,100.23610036074776,100.42468191267204,99.7015058655888,100.55510242127771,99.76552986688938,100.8073332313235,100.32133875789148,100.57235512381891,99.87314211813408,100.62868782539879,99.9728024043783,99.95708032241757,99.52857522534019,100.16963361421108,99.93093696556141,100.20559106195203,99.57317209746351,99.572954082046,100.67222515499589,99.95626761430442,99.18418600593228,100.06026879667908,100.46538849904944,99.35388374621687,99.91724782047169,99.8427114259653,100.4193561432038
